techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LVEtransmission615_to_LVEtransmission210_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission210,LVEtransmission615,
LVEtransmission210_to_LVEtransmission342_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission342,LVEtransmission210,
LVEtransmission342_to_LVEtransmission103_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission103,LVEtransmission342,
LVEtransmission103_to_LVEtransmission477_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission477,LVEtransmission103,
LVEtransmission477_to_LVEtransmission861_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission861,LVEtransmission477,
LVEtransmission861_to_LVEtransmission479_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission479,LVEtransmission861,
LVEtransmission479_to_LVEtransmission768_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission768,LVEtransmission479,
LVEtransmission768_to_LVEtransmission536_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission536,LVEtransmission768,
LVEtransmission536_to_LVEtransmission533_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission533,LVEtransmission536,
LVEtransmission533_to_LVEtransmission392_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission392,LVEtransmission533,
LVEtransmission392_to_LVEtransmission752_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission752,LVEtransmission392,
LVEtransmission752_to_LVEtransmission76_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission76,LVEtransmission752,
LVEtransmission76_to_LVEtransmission218_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission218,LVEtransmission76,
LVEtransmission169_to_LVEtransmission610_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission610,LVEtransmission169,
LVEtransmission610_to_LVEtransmission739_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission739,LVEtransmission610,
LVEtransmission739_to_LVEtransmission942_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission942,LVEtransmission739,
LVEtransmission942_to_LVEtransmission90_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission90,LVEtransmission942,
LVEtransmission736_to_LVEtransmission746_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission746,LVEtransmission736,
LVEtransmission746_to_LVEtransmission875_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission875,LVEtransmission746,
LVEtransmission875_to_LVEtransmission584_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission584,LVEtransmission875,
LVEtransmission584_to_LVEtransmission726_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission726,LVEtransmission584,
LVEtransmission726_to_LVEtransmission437_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission437,LVEtransmission726,
LVEtransmission437_to_LVEtransmission639_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission639,LVEtransmission437,
LVEtransmission639_to_LVEtransmission130_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission130,LVEtransmission639,
LVEtransmission130_to_LVEtransmission204_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission204,LVEtransmission130,
LVEtransmission204_to_LVEtransmission110_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission110,LVEtransmission204,
LVEtransmission110_to_LVEtransmission122_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission122,LVEtransmission110,
LVEtransmission375_to_LVEtransmission483_electricity,#3186cc,LV electricity distribution main,transmission,100000,1,20,LVEtransmission483,LVEtransmission375,
