techs,color,name,base_tech,flow_cap_max,flow_out_eff_per_distance,lifetime,link_to,link_from,distance
LQHtransmission1900_to_LQHtransmission440_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission440,LQHtransmission1900,
LQHtransmission1378_to_LQHtransmission207_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission207,LQHtransmission1378,
LQHtransmission207_to_LQHtransmission501_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission501,LQHtransmission207,
LQHtransmission501_to_LQHtransmission681_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission681,LQHtransmission501,
LQHtransmission681_to_LQHtransmission171_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission171,LQHtransmission681,
LQHtransmission171_to_LQHtransmission290_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission290,LQHtransmission171,
LQHtransmission290_to_LQHtransmission1322_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1322,LQHtransmission290,
LQHtransmission1322_to_LQHtransmission1742_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1742,LQHtransmission1322,
LQHtransmission1742_to_LQHtransmission1399_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1399,LQHtransmission1742,
LQHtransmission1399_to_LQHtransmission404_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission404,LQHtransmission1399,
LQHtransmission404_to_LQHtransmission1210_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1210,LQHtransmission404,
LQHtransmission1210_to_LQHtransmission1906_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1906,LQHtransmission1210,
LQHtransmission1906_to_LQHtransmission960_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission960,LQHtransmission1906,
LQHtransmission960_to_LQHtransmission85_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission85,LQHtransmission960,
LQHtransmission85_to_LQHtransmission1094_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1094,LQHtransmission85,
LQHtransmission1094_to_LQHtransmission494_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission494,LQHtransmission1094,
LQHtransmission494_to_LQHtransmission211_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission211,LQHtransmission494,
LQHtransmission211_to_LQHtransmission1530_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1530,LQHtransmission211,
LQHtransmission1530_to_LQHtransmission1075_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1075,LQHtransmission1530,
LQHtransmission1075_to_LQHtransmission1506_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1506,LQHtransmission1075,
LQHtransmission1506_to_LQHtransmission440_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission440,LQHtransmission1506,
LQHtransmission80_to_LQHtransmission382_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission382,LQHtransmission80,
LQHtransmission49_to_LQHtransmission93_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission93,LQHtransmission49,
LQHtransmission93_to_LQHtransmission1732_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1732,LQHtransmission93,
LQHtransmission1732_to_LQHtransmission1776_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1776,LQHtransmission1732,
LQHtransmission1776_to_LQHtransmission597_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission597,LQHtransmission1776,
LQHtransmission597_to_LQHtransmission12_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission12,LQHtransmission597,
LQHtransmission1513_to_LQHtransmission1630_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1630,LQHtransmission1513,
LQHtransmission1630_to_LQHtransmission1345_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1345,LQHtransmission1630,
LQHtransmission1345_to_LQHtransmission1486_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1486,LQHtransmission1345,
LQHtransmission1486_to_LQHtransmission371_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission371,LQHtransmission1486,
LQHtransmission371_to_LQHtransmission349_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission349,LQHtransmission371,
LQHtransmission349_to_LQHtransmission1749_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1749,LQHtransmission349,
LQHtransmission1749_to_LQHtransmission907_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission907,LQHtransmission1749,
LQHtransmission907_to_LQHtransmission101_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission101,LQHtransmission907,
LQHtransmission101_to_LQHtransmission1091_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1091,LQHtransmission101,
LQHtransmission1764_to_LQHtransmission1932_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1932,LQHtransmission1764,
LQHtransmission1932_to_LQHtransmission2005_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission2005,LQHtransmission1932,
LQHtransmission2005_to_LQHtransmission1498_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1498,LQHtransmission2005,
LQHtransmission1498_to_LQHtransmission619_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission619,LQHtransmission1498,
LQHtransmission619_to_LQHtransmission498_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission498,LQHtransmission619,
LQHtransmission736_to_LQHtransmission1179_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1179,LQHtransmission736,
LQHtransmission1179_to_LQHtransmission748_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission748,LQHtransmission1179,
LQHtransmission928_to_LQHtransmission59_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission59,LQHtransmission928,
LQHtransmission59_to_LQHtransmission1112_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1112,LQHtransmission59,
LQHtransmission836_to_LQHtransmission427_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission427,LQHtransmission836,
LQHtransmission427_to_LQHtransmission483_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission483,LQHtransmission427,
LQHtransmission1791_to_LQHtransmission816_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission816,LQHtransmission1791,
LQHtransmission1823_to_LQHtransmission764_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission764,LQHtransmission1823,
LQHtransmission764_to_LQHtransmission1438_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1438,LQHtransmission764,
LQHtransmission1438_to_LQHtransmission1104_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1104,LQHtransmission1438,
LQHtransmission1434_to_LQHtransmission75_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission75,LQHtransmission1434,
LQHtransmission75_to_LQHtransmission1900_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1900,LQHtransmission75,
LQHtransmission790_to_LQHtransmission1362_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1362,LQHtransmission790,
LQHtransmission355_to_LQHtransmission1513_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1513,LQHtransmission355,
LQHtransmission1596_to_LQHtransmission814_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission814,LQHtransmission1596,
LQHtransmission814_to_LQHtransmission143_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission143,LQHtransmission814,
LQHtransmission143_to_LQHtransmission3_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission3,LQHtransmission143,
LQHtransmission3_to_LQHtransmission1514_heat,#823740,LQ heat distribution main,transmission,100000,1,20,LQHtransmission1514,LQHtransmission3,
