geometry,lat,lon,id
POINT (4.361877 51.9909019),51.9909019,4.361877,transmission2619
POINT (4.3589275 51.9949474),51.9949474,4.3589275,transmission2620
POINT (4.3592386 51.9947891),51.9947891,4.3592386,transmission2621
POINT (4.361275 51.9946649),51.9946649,4.361275,transmission2622
POINT (4.356565 51.9931221),51.9931221,4.356565,transmission2623
POINT (4.3584385 51.9905739),51.9905739,4.3584385,transmission2624
POINT (4.3583895 51.9962908),51.9962908,4.3583895,transmission2625
POINT (4.3570774 51.9925514),51.9925514,4.3570774,transmission2626
POINT (4.355737 51.9945164),51.9945164,4.355737,transmission2627
POINT (4.3596793 51.9940332),51.9940332,4.3596793,transmission2628
POINT (4.3609805 51.9941638),51.9941638,4.3609805,transmission2629
POINT (4.3594074 51.9957657),51.9957657,4.3594074,transmission2630
POINT (4.3615695 51.991728),51.991728,4.3615695,transmission2631
POINT (4.3597119 51.9912314),51.9912314,4.3597119,transmission2632
POINT (4.356388 51.9933254),51.9933254,4.356388,transmission2633
POINT (4.3622293 51.9910501),51.9910501,4.3622293,transmission2634
POINT (4.3591015 51.9968582),51.9968582,4.3591015,transmission2635
POINT (4.3554993 51.9949837),51.9949837,4.3554993,transmission2636
POINT (4.3578568 51.9909096),51.9909096,4.3578568,transmission2637
POINT (4.3584075 51.9912224),51.9912224,4.3584075,transmission2638
POINT (4.3558025 51.9943938),51.9943938,4.3558025,transmission2639
POINT (4.3592139 51.9911056),51.9911056,4.3592139,transmission2640
POINT (4.3578668 51.9910126),51.9910126,4.3578668,transmission2641
POINT (4.3560771 51.9952809),51.9952809,4.3560771,transmission2642
POINT (4.3599825 51.9934191),51.9934191,4.3599825,transmission2643
POINT (4.3581106 51.9960638),51.9960638,4.3581106,transmission2644
POINT (4.361279 51.9961853),51.9961853,4.361279,transmission2645
POINT (4.3571572 51.9946747),51.9946747,4.3571572,transmission2646
POINT (4.3608562 51.9952363),51.9952363,4.3608562,transmission2647
POINT (4.3629284 51.9915466),51.9915466,4.3629284,transmission2648
POINT (4.3606418 51.991408),51.991408,4.3606418,transmission2649
POINT (4.359417 51.9951541),51.9951541,4.359417,transmission2650
POINT (4.3560622 51.9947708),51.9947708,4.3560622,transmission2651
POINT (4.3600304 51.994235),51.994235,4.3600304,transmission2652
POINT (4.3615073 51.9908012),51.9908012,4.3615073,transmission2653
POINT (4.360519 51.9935112),51.9935112,4.360519,transmission2654
POINT (4.3571311 51.993176),51.993176,4.3571311,transmission2655
POINT (4.3607267 51.9922554),51.9922554,4.3607267,transmission2656
POINT (4.3576851 51.9906929),51.9906929,4.3576851,transmission2657
POINT (4.3554535 51.9958282),51.9958282,4.3554535,transmission2658
POINT (4.3589078 51.9963383),51.9963383,4.3589078,transmission2659
POINT (4.3577704 51.9952497),51.9952497,4.3577704,transmission2660
POINT (4.3581089 51.9935778),51.9935778,4.3581089,transmission2661
POINT (4.3610029 51.9934731),51.9934731,4.3610029,transmission2662
POINT (4.3573415 51.9958603),51.9958603,4.3573415,transmission2663
POINT (4.3577108 51.9908371),51.9908371,4.3577108,transmission2664
POINT (4.359384 51.9958069),51.9958069,4.359384,transmission2665
POINT (4.3589444 51.9921455),51.9921455,4.3589444,transmission2666
POINT (4.3568993 51.9937649),51.9937649,4.3568993,transmission2667
POINT (4.3622925 51.9925959),51.9925959,4.3622925,transmission2668
POINT (4.3583689 51.9902573),51.9902573,4.3583689,transmission2669
POINT (4.3566273 51.9930967),51.9930967,4.3566273,transmission2670
POINT (4.3560219 51.99366),51.99366,4.3560219,transmission2671
POINT (4.3616347 51.992335),51.992335,4.3616347,transmission2672
POINT (4.362162 51.9920264),51.9920264,4.362162,transmission2673
POINT (4.3562617 51.9935608),51.9935608,4.3562617,transmission2674
POINT (4.3573119 51.9965096),51.9965096,4.3573119,transmission2675
POINT (4.3614144 51.9944153),51.9944153,4.3614144,transmission2676
POINT (4.3595381 51.9935106),51.9935106,4.3595381,transmission2677
POINT (4.3584594 51.9954636),51.9954636,4.3584594,transmission2678
POINT (4.3608212 51.9914551),51.9914551,4.3608212,transmission2679
POINT (4.3581739 51.9941254),51.9941254,4.3581739,transmission2680
POINT (4.3630228 51.991539),51.991539,4.3630228,transmission2681
POINT (4.3580624 51.9908765),51.9908765,4.3580624,transmission2682
POINT (4.3584439 51.9901838),51.9901838,4.3584439,transmission2683
POINT (4.3575409 51.9963341),51.9963341,4.3575409,transmission2684
POINT (4.3581321 51.9906921),51.9906921,4.3581321,transmission2685
POINT (4.3614932 51.994061),51.994061,4.3614932,transmission2686
POINT (4.3563914 51.9937439),51.9937439,4.3563914,transmission2687
POINT (4.3604289 51.9922943),51.9922943,4.3604289,transmission2688
POINT (4.3582689 51.9932089),51.9932089,4.3582689,transmission2689
POINT (4.3598175 51.995238),51.995238,4.3598175,transmission2690
POINT (4.3620818 51.9924568),51.9924568,4.3620818,transmission2691
POINT (4.3577205 51.9914521),51.9914521,4.3577205,transmission2692
POINT (4.360116 51.9934529),51.9934529,4.360116,transmission2693
POINT (4.3568061 51.9945168),51.9945168,4.3568061,transmission2694
POINT (4.3601415 51.9946971),51.9946971,4.3601415,transmission2695
POINT (4.3577108 51.9918785),51.9918785,4.3577108,transmission2696
POINT (4.360244 51.9941676),51.9941676,4.360244,transmission2697
POINT (4.3584442 51.9916064),51.9916064,4.3584442,transmission2698
POINT (4.3589702 51.9959863),51.9959863,4.3589702,transmission2699
POINT (4.3579849 51.9906197),51.9906197,4.3579849,transmission2700
POINT (4.3603116 51.9939629),51.9939629,4.3603116,transmission2701
POINT (4.3554821 51.9952431),51.9952431,4.3554821,transmission2702
POINT (4.3614775 51.9915021),51.9915021,4.3614775,transmission2703
POINT (4.3593092 51.9968987),51.9968987,4.3593092,transmission2704
POINT (4.3594742 51.9935074),51.9935074,4.3594742,transmission2705
POINT (4.3608465 51.996487),51.996487,4.3608465,transmission2706
POINT (4.3622928 51.993824),51.993824,4.3622928,transmission2707
POINT (4.3598399 51.9923897),51.9923897,4.3598399,transmission2708
POINT (4.3617988 51.993693),51.993693,4.3617988,transmission2709
POINT (4.3590177 51.9947872),51.9947872,4.3590177,transmission2710
POINT (4.3614405 51.9920662),51.9920662,4.3614405,transmission2711
POINT (4.3588824 51.9951624),51.9951624,4.3588824,transmission2712
POINT (4.3611325 51.9947277),51.9947277,4.3611325,transmission2713
POINT (4.3580252 51.9917747),51.9917747,4.3580252,transmission2714
POINT (4.355381 51.9955692),51.9955692,4.355381,transmission2715
POINT (4.3584257 51.9934311),51.9934311,4.3584257,transmission2716
POINT (4.3588147 51.9951477),51.9951477,4.3588147,transmission2717
POINT (4.3613825 51.9937363),51.9937363,4.3613825,transmission2718
POINT (4.360526 51.9946381),51.9946381,4.360526,transmission2719
POINT (4.3582432 51.9932499),51.9932499,4.3582432,transmission2720
POINT (4.3583831 51.9937311),51.9937311,4.3583831,transmission2721
POINT (4.3614264 51.9915733),51.9915733,4.3614264,transmission2722
POINT (4.3593325 51.9911369),51.9911369,4.3593325,transmission2723
POINT (4.3604469 51.9927839),51.9927839,4.3604469,transmission2724
POINT (4.3580985 51.9906807),51.9906807,4.3580985,transmission2725
POINT (4.360389 51.9920466),51.9920466,4.360389,transmission2726
POINT (4.3559419 51.9947449),51.9947449,4.3559419,transmission2727
POINT (4.3578548 51.9940491),51.9940491,4.3578548,transmission2728
POINT (4.3585662 51.995269),51.995269,4.3585662,transmission2729
POINT (4.3571448 51.9928983),51.9928983,4.3571448,transmission2730
POINT (4.3553596 51.9956017),51.9956017,4.3553596,transmission2731
POINT (4.3582377 51.9941406),51.9941406,4.3582377,transmission2732
POINT (4.3564497 51.9937093),51.9937093,4.3564497,transmission2733
POINT (4.3603684 51.9923676),51.9923676,4.3603684,transmission2734
POINT (4.3566599 51.993042),51.993042,4.3566599,transmission2735
POINT (4.3594374 51.994679),51.994679,4.3594374,transmission2736
POINT (4.3572397 51.9931097),51.9931097,4.3572397,transmission2737
POINT (4.3591683 51.996194),51.996194,4.3591683,transmission2738
POINT (4.3593502 51.9951401),51.9951401,4.3593502,transmission2739
POINT (4.3598017 51.9962182),51.9962182,4.3598017,transmission2740
POINT (4.3628571 51.9915123),51.9915123,4.3628571,transmission2741
POINT (4.3590636 51.9917793),51.9917793,4.3590636,transmission2742
POINT (4.358285 51.993885),51.993885,4.358285,transmission2743
POINT (4.357605 51.9918518),51.9918518,4.357605,transmission2744
POINT (4.358632 51.9932474),51.9932474,4.358632,transmission2745
POINT (4.3616036 51.9913292),51.9913292,4.3616036,transmission2746
POINT (4.3613387 51.9943476),51.9943476,4.3613387,transmission2747
POINT (4.3619655 51.9912033),51.9912033,4.3619655,transmission2748
POINT (4.3554478 51.9946442),51.9946442,4.3554478,transmission2749
POINT (4.3594935 51.9939938),51.9939938,4.3594935,transmission2750
POINT (4.3586303 51.9951523),51.9951523,4.3586303,transmission2751
POINT (4.3629575 51.9916077),51.9916077,4.3629575,transmission2752
POINT (4.3578384 51.9960049),51.9960049,4.3578384,transmission2753
POINT (4.3584013 51.9964561),51.9964561,4.3584013,transmission2754
POINT (4.3604547 51.993952),51.993952,4.3604547,transmission2755
POINT (4.356154 51.9949112),51.9949112,4.356154,transmission2756
POINT (4.3594316 51.9949799),51.9949799,4.3594316,transmission2757
POINT (4.3616103 51.9918442),51.9918442,4.3616103,transmission2758
POINT (4.3592229 51.9953639),51.9953639,4.3592229,transmission2759
POINT (4.3576108 51.9931974),51.9931974,4.3576108,transmission2760
POINT (4.3624953 51.993604),51.993604,4.3624953,transmission2761
POINT (4.3632431 51.9912656),51.9912656,4.3632431,transmission2762
POINT (4.3601185 51.9941378),51.9941378,4.3601185,transmission2763
POINT (4.3598616 51.9920896),51.9920896,4.3598616,transmission2764
POINT (4.3628289 51.991656),51.991656,4.3628289,transmission2765
POINT (4.3607403 51.9966881),51.9966881,4.3607403,transmission2766
POINT (4.3579371 51.9938463),51.9938463,4.3579371,transmission2767
POINT (4.3621564 51.9930216),51.9930216,4.3621564,transmission2768
POINT (4.3582794 51.9909286),51.9909286,4.3582794,transmission2769
POINT (4.3600801 51.995842),51.995842,4.3600801,transmission2770
POINT (4.3564273 51.9959129),51.9959129,4.3564273,transmission2771
POINT (4.3626418 51.9920082),51.9920082,4.3626418,transmission2772
POINT (4.3570932 51.9950981),51.9950981,4.3570932,transmission2773
POINT (4.3610281 51.9928959),51.9928959,4.3610281,transmission2774
POINT (4.3598083 51.9921652),51.9921652,4.3598083,transmission2775
POINT (4.3575922 51.9915605),51.9915605,4.3575922,transmission2776
POINT (4.3570862 51.9924183),51.9924183,4.3570862,transmission2777
POINT (4.35859 51.9909295),51.9909295,4.35859,transmission2778
POINT (4.3616476 51.9937744),51.9937744,4.3616476,transmission2779
POINT (4.3580104 51.9937318),51.9937318,4.3580104,transmission2780
POINT (4.3596592 51.992794),51.992794,4.3596592,transmission2781
POINT (4.3590046 51.9942829),51.9942829,4.3590046,transmission2782
POINT (4.3574501 51.9919075),51.9919075,4.3574501,transmission2783
POINT (4.3590494 51.9908962),51.9908962,4.3590494,transmission2784
POINT (4.3584567 51.9936156),51.9936156,4.3584567,transmission2785
POINT (4.3553815 51.9947815),51.9947815,4.3553815,transmission2786
POINT (4.3580949 51.9909258),51.9909258,4.3580949,transmission2787
POINT (4.3606105 51.9930102),51.9930102,4.3606105,transmission2788
POINT (4.3600845 51.9952939),51.9952939,4.3600845,transmission2789
POINT (4.3590703 51.9956055),51.9956055,4.3590703,transmission2790
POINT (4.355516 51.9951973),51.9951973,4.355516,transmission2791
POINT (4.3587973 51.9913008),51.9913008,4.3587973,transmission2792
POINT (4.3613906 51.9923439),51.9923439,4.3613906,transmission2793
POINT (4.3567767 51.9962921),51.9962921,4.3567767,transmission2794
POINT (4.3577232 51.9959412),51.9959412,4.3577232,transmission2795
POINT (4.3602275 51.9948049),51.9948049,4.3602275,transmission2796
POINT (4.3567143 51.9964131),51.9964131,4.3567143,transmission2797
POINT (4.3626216 51.9914487),51.9914487,4.3626216,transmission2798
POINT (4.3559165 51.9936371),51.9936371,4.3559165,transmission2799
POINT (4.3573178 51.9957667),51.9957667,4.3573178,transmission2800
POINT (4.3594909 51.991291),51.991291,4.3594909,transmission2801
POINT (4.3557801 51.9944351),51.9944351,4.3557801,transmission2802
POINT (4.3593467 51.9910173),51.9910173,4.3593467,transmission2803
POINT (4.3608252 51.9965272),51.9965272,4.3608252,transmission2804
POINT (4.3582222 51.9904861),51.9904861,4.3582222,transmission2805
POINT (4.3569369 51.9957733),51.9957733,4.3569369,transmission2806
POINT (4.3554805 51.9950249),51.9950249,4.3554805,transmission2807
POINT (4.360619 51.9917235),51.9917235,4.360619,transmission2808
POINT (4.3607171 51.9915136),51.9915136,4.3607171,transmission2809
POINT (4.3578927 51.991162),51.991162,4.3578927,transmission2810
POINT (4.3574171 51.9931526),51.9931526,4.3574171,transmission2811
POINT (4.3596311 51.9947199),51.9947199,4.3596311,transmission2812
POINT (4.3614273 51.9927635),51.9927635,4.3614273,transmission2813
POINT (4.3580466 51.9951991),51.9951991,4.3580466,transmission2814
POINT (4.357028 51.9928767),51.9928767,4.357028,transmission2815
POINT (4.3566114 51.9943339),51.9943339,4.3566114,transmission2816
POINT (4.3596957 51.9947335),51.9947335,4.3596957,transmission2817
POINT (4.3617872 51.99182),51.99182,4.3617872,transmission2818
POINT (4.3596047 51.993924),51.993924,4.3596047,transmission2819
POINT (4.3594329 51.9941915),51.9941915,4.3594329,transmission2820
POINT (4.3574669 51.9926033),51.9926033,4.3574669,transmission2821
POINT (4.3581004 51.9952494),51.9952494,4.3581004,transmission2822
POINT (4.3591127 51.9954414),51.9954414,4.3591127,transmission2823
POINT (4.3563593 51.9958984),51.9958984,4.3563593,transmission2824
POINT (4.35897 51.9905703),51.9905703,4.35897,transmission2825
POINT (4.3609902 51.9932697),51.9932697,4.3609902,transmission2826
POINT (4.3555557 51.9953624),51.9953624,4.3555557,transmission2827
POINT (4.3592479 51.9962987),51.9962987,4.3592479,transmission2828
POINT (4.3614491 51.9916967),51.9916967,4.3614491,transmission2829
POINT (4.3564294 51.9951543),51.9951543,4.3564294,transmission2830
POINT (4.3596172 51.995196),51.995196,4.3596172,transmission2831
POINT (4.3595666 51.9947063),51.9947063,4.3595666,transmission2832
POINT (4.3586315 51.9956487),51.9956487,4.3586315,transmission2833
POINT (4.3592908 51.9946861),51.9946861,4.3592908,transmission2834
POINT (4.3559535 51.9936447),51.9936447,4.3559535,transmission2835
POINT (4.3566313 51.9959564),51.9959564,4.3566313,transmission2836
POINT (4.3581527 51.9963217),51.9963217,4.3581527,transmission2837
POINT (4.3562954 51.995239),51.995239,4.3562954,transmission2838
POINT (4.3614436 51.9912048),51.9912048,4.3614436,transmission2839
POINT (4.3622102 51.9924843),51.9924843,4.3622102,transmission2840
POINT (4.3587063 51.9963577),51.9963577,4.3587063,transmission2841
POINT (4.3603002 51.9942207),51.9942207,4.3603002,transmission2842
POINT (4.3606551 51.9946625),51.9946625,4.3606551,transmission2843
POINT (4.3577023 51.9959755),51.9959755,4.3577023,transmission2844
POINT (4.3600158 51.9923733),51.9923733,4.3600158,transmission2845
POINT (4.3565855 51.993084),51.993084,4.3565855,transmission2846
POINT (4.35591 51.9955651),51.9955651,4.35591,transmission2847
POINT (4.3603803 51.9940681),51.9940681,4.3603803,transmission2848
POINT (4.3560293 51.9953621),51.9953621,4.3560293,transmission2849
POINT (4.3568608 51.9925919),51.9925919,4.3568608,transmission2850
POINT (4.3592668 51.9952888),51.9952888,4.3592668,transmission2851
POINT (4.3609033 51.9953306),51.9953306,4.3609033,transmission2852
POINT (4.3570553 51.9925907),51.9925907,4.3570553,transmission2853
POINT (4.3572062 51.9938389),51.9938389,4.3572062,transmission2854
POINT (4.358146 51.9951775),51.9951775,4.358146,transmission2855
POINT (4.3619854 51.9924075),51.9924075,4.3619854,transmission2856
POINT (4.3600178 51.9952799),51.9952799,4.3600178,transmission2857
POINT (4.3622653 51.9928171),51.9928171,4.3622653,transmission2858
POINT (4.3622464 51.9926801),51.9926801,4.3622464,transmission2859
POINT (4.360274 51.9922081),51.9922081,4.360274,transmission2860
POINT (4.3583653 51.9941711),51.9941711,4.3583653,transmission2861
POINT (4.3590685 51.9959229),51.9959229,4.3590685,transmission2862
POINT (4.3586026 51.991996),51.991996,4.3586026,transmission2863
POINT (4.3578957 51.9962645),51.9962645,4.3578957,transmission2864
POINT (4.360173 51.9956792),51.9956792,4.360173,transmission2865
POINT (4.3613602 51.9910988),51.9910988,4.3613602,transmission2866
POINT (4.3554489 51.9955763),51.9955763,4.3554489,transmission2867
POINT (4.3581283 51.9903891),51.9903891,4.3581283,transmission2868
POINT (4.3589075 51.9960988),51.9960988,4.3589075,transmission2869
POINT (4.361161 51.9928269),51.9928269,4.361161,transmission2870
POINT (4.3593705 51.9951),51.9951,4.3593705,transmission2871
POINT (4.356071 51.995614),51.995614,4.356071,transmission2872
POINT (4.3573199 51.9917122),51.9917122,4.3573199,transmission2873
POINT (4.3610633 51.9911054),51.9911054,4.3610633,transmission2874
POINT (4.360741 51.9954482),51.9954482,4.360741,transmission2875
POINT (4.3587286 51.9908104),51.9908104,4.3587286,transmission2876
POINT (4.3581101 51.9941101),51.9941101,4.3581101,transmission2877
POINT (4.3602618 51.9948769),51.9948769,4.3602618,transmission2878
POINT (4.360145 51.9916827),51.9916827,4.360145,transmission2879
